기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,8,서논산 -> 연무,1043,S
20220508,20220508,3종,3,대형차,3,25,927,810400,호남선A,9,논산JC -> 익산,1359,S
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,10,익산 -> 익산JC,1298,S
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,11,익산JC -> 삼례,1027,S
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,12,삼례 -> 전주,1007,S
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,13,전주 -> 서전주,662,S
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,14,서전주 -> 김제,679,S
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,15,김제 -> 금산사,676,S
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,16,금산사 -> 태인,676,S
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,17,태인 -> 정읍,661,S
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,18,정읍 -> 내장산,638,S
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,19,내장산 -> 백양사,641,S
20220508,20220508,3종,3,대형차,3,25,904,510200,호남선A,20,백양사 -> 장성JC,644,S
20220508,20220508,3종,3,대형차,3,25,904,510200,호남선A,21,장성JC -> 장성,700,S
20220508,20220508,3종,3,대형차,3,25,904,510200,호남선A,22,장성 -> 광주,673,S
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,23,연무 -> 남논산하,984,S
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,24,남논산하 -> 논산JC,952,S
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,1,천안JC -> 남천안,329,S
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,2,남풍세 -> 정안,361,S
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,3,정안 -> 북공주JC,349,S
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,4,북공주JC -> 공주JC,285,S
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,5,공주JC -> 남공주,253,S
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,6,남공주 -> 탄천,245,S
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,7,탄천 -> 서논산,245,S
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,8,서논산 -> 연무,238,S
20220508,20220508,4종,4,대형차,3,25,927,810400,호남선A,9,논산JC -> 익산,519,S
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,10,익산 -> 익산JC,500,S
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,11,익산JC -> 삼례,384,S
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,12,삼례 -> 전주,379,S
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,13,전주 -> 서전주,325,S
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,14,서전주 -> 김제,326,S
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,15,김제 -> 금산사,312,S
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,16,금산사 -> 태인,311,S
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,17,태인 -> 정읍,285,S
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,18,정읍 -> 내장산,278,S
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,19,내장산 -> 백양사,276,S
20220508,20220508,4종,4,대형차,3,25,904,510200,호남선A,20,백양사 -> 장성JC,277,S
20220508,20220508,4종,4,대형차,3,25,904,510200,호남선A,21,장성JC -> 장성,265,S
20220508,20220508,4종,4,대형차,3,25,904,510200,호남선A,22,장성 -> 광주,233,S
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,23,연무 -> 남논산하,218,S
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,24,남논산하 -> 논산JC,205,S
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,1,천안JC -> 남천안,372,S
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,2,남풍세 -> 정안,409,S
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,3,정안 -> 북공주JC,366,S
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,4,북공주JC -> 공주JC,322,S
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,5,공주JC -> 남공주,362,S
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,6,남공주 -> 탄천,318,S
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,7,탄천 -> 서논산,313,S
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,8,서논산 -> 연무,317,S
20220508,20220508,5종,5,대형차,3,25,927,810400,호남선A,9,논산JC -> 익산,483,S
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,10,익산 -> 익산JC,369,S
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,11,익산JC -> 삼례,181,S
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,12,삼례 -> 전주,170,S
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,13,전주 -> 서전주,137,S
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,14,서전주 -> 김제,144,S
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,15,김제 -> 금산사,129,S
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,16,금산사 -> 태인,125,S
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,17,태인 -> 정읍,104,S
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,18,정읍 -> 내장산,98,S
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,19,내장산 -> 백양사,104,S
20220508,20220508,5종,5,대형차,3,25,904,510200,호남선A,20,백양사 -> 장성JC,105,S
20220508,20220508,5종,5,대형차,3,25,904,510200,호남선A,21,장성JC -> 장성,114,S
20220508,20220508,5종,5,대형차,3,25,904,510200,호남선A,22,장성 -> 광주,93,S
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,23,연무 -> 남논산하,310,S
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,24,남논산하 -> 논산JC,299,S
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,1,천안JC -> 남천안,860,S
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,2,남풍세 -> 정안,978,S
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,3,정안 -> 북공주JC,940,S
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,4,북공주JC -> 공주JC,670,S
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,5,공주JC -> 남공주,682,S
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,6,남공주 -> 탄천,634,S
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,7,탄천 -> 서논산,628,S
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,8,서논산 -> 연무,539,S
20220508,20220508,6종,6,소형차,1,25,927,810400,호남선A,9,논산JC -> 익산,1283,S
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,10,익산 -> 익산JC,1182,S
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,11,익산JC -> 삼례,777,S
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,12,삼례 -> 전주,719,S
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,13,전주 -> 서전주,589,S
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,14,서전주 -> 김제,588,S
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,15,김제 -> 금산사,594,S
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,16,금산사 -> 태인,584,S
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,17,태인 -> 정읍,546,S
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,18,정읍 -> 내장산,535,S
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,19,내장산 -> 백양사,548,S
20220508,20220508,6종,6,소형차,1,25,904,510200,호남선A,20,백양사 -> 장성JC,577,S
20220508,20220508,6종,6,소형차,1,25,904,510200,호남선A,21,장성JC -> 장성,763,S
20220508,20220508,6종,6,소형차,1,25,904,510200,호남선A,22,장성 -> 광주,741,S
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,23,연무 -> 남논산하,420,S
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,24,남논산하 -> 논산JC,409,S
20220508,20220508,1종,1,소형차,1,25,907,900100,호남선A,1,풍세상 -> 남천안,14036,E
20220508,20220508,1종,1,소형차,1,25,904,510200,호남선A,2,광주 -> 장성,31277,E
20220508,20220508,1종,1,소형차,1,25,904,510200,호남선A,3,장성 -> 장성JC,32196,E
20220508,20220508,1종,1,소형차,1,25,904,510200,호남선A,4,장성JC -> 백양사,27163,E
20220508,20220508,1종,1,소형차,1,25,927,810100,호남선A,5,백양사 -> 내장산,26217,E
20220508,20220508,1종,1,소형차,1,25,927,810100,호남선A,6,내장산 -> 정읍,26611,E
20220508,20220508,1종,1,소형차,1,25,927,810100,호남선A,7,정읍 -> 태인,29753,E
20220508,20220508,1종,1,소형차,1,25,927,810100,호남선A,8,태인 -> 금산사,30243,E
20220508,20220508,1종,1,소형차,1,25,927,810100,호남선A,9,금산사 -> 김제,31358,E
20220508,20220508,1종,1,소형차,1,25,927,810100,호남선A,10,김제 -> 서전주,32243,E
20220508,20220508,1종,1,소형차,1,25,927,810100,호남선A,11,서전주 -> 전주,32387,E
20220508,20220508,1종,1,소형차,1,25,927,810100,호남선A,12,전주 -> 삼례,36657,E
20220508,20220508,1종,1,소형차,1,25,927,810100,호남선A,13,삼례 -> 익산JC,38514,E
20220508,20220508,1종,1,소형차,1,25,927,810100,호남선A,14,익산JC -> 익산,68929,E
20220508,20220508,1종,1,소형차,1,25,927,810400,호남선A,15,익산 -> 논산JC,71443,E
20220508,20220508,1종,1,소형차,1,25,907,900100,호남선A,16,연무 -> 서논산,37766,E
20220508,20220508,1종,1,소형차,1,25,907,900100,호남선A,17,서논산 -> 탄천,38108,E
20220508,20220508,1종,1,소형차,1,25,907,900100,호남선A,18,탄천 -> 남공주,38277,E
20220508,20220508,1종,1,소형차,1,25,907,900100,호남선A,19,남공주 -> 공주JC,39018,E
20220508,20220508,1종,1,소형차,1,25,907,900100,호남선A,20,공주JC -> 북공주JC,32005,E
20220508,20220508,1종,1,소형차,1,25,907,900100,호남선A,21,북공주JC -> 정안,36199,E
20220508,20220508,1종,1,소형차,1,25,907,900100,호남선A,22,정안 -> 남풍세,40405,E
20220508,20220508,1종,1,소형차,1,25,907,900100,호남선A,23,남천안 -> 천안JC,40601,E
20220508,20220508,2종,2,중형차,2,25,907,900100,호남선A,1,풍세상 -> 남천안,70,E
20220508,20220508,2종,2,중형차,2,25,904,510200,호남선A,2,광주 -> 장성,167,E
20220508,20220508,2종,2,중형차,2,25,904,510200,호남선A,3,장성 -> 장성JC,179,E
20220508,20220508,2종,2,중형차,2,25,904,510200,호남선A,4,장성JC -> 백양사,150,E
20220508,20220508,2종,2,중형차,2,25,927,810100,호남선A,5,백양사 -> 내장산,144,E
20220508,20220508,2종,2,중형차,2,25,927,810100,호남선A,6,내장산 -> 정읍,127,E
20220508,20220508,2종,2,중형차,2,25,927,810100,호남선A,7,정읍 -> 태인,143,E
20220508,20220508,2종,2,중형차,2,25,927,810100,호남선A,8,태인 -> 금산사,144,E
20220508,20220508,2종,2,중형차,2,25,927,810100,호남선A,9,금산사 -> 김제,151,E
20220508,20220508,2종,2,중형차,2,25,927,810100,호남선A,10,김제 -> 서전주,159,E
20220508,20220508,2종,2,중형차,2,25,927,810100,호남선A,11,서전주 -> 전주,147,E
20220508,20220508,2종,2,중형차,2,25,927,810100,호남선A,12,전주 -> 삼례,176,E
20220508,20220508,2종,2,중형차,2,25,927,810100,호남선A,13,삼례 -> 익산JC,176,E
20220508,20220508,2종,2,중형차,2,25,927,810100,호남선A,14,익산JC -> 익산,262,E
20220508,20220508,2종,2,중형차,2,25,927,810400,호남선A,15,익산 -> 논산JC,297,E
20220508,20220508,2종,2,중형차,2,25,907,900100,호남선A,16,연무 -> 서논산,106,E
20220508,20220508,2종,2,중형차,2,25,907,900100,호남선A,17,서논산 -> 탄천,109,E
20220508,20220508,2종,2,중형차,2,25,907,900100,호남선A,18,탄천 -> 남공주,112,E
20220508,20220508,2종,2,중형차,2,25,907,900100,호남선A,19,남공주 -> 공주JC,128,E
20220508,20220508,2종,2,중형차,2,25,907,900100,호남선A,20,공주JC -> 북공주JC,122,E
20220508,20220508,2종,2,중형차,2,25,907,900100,호남선A,21,북공주JC -> 정안,153,E
20220508,20220508,2종,2,중형차,2,25,907,900100,호남선A,22,정안 -> 남풍세,158,E
20220508,20220508,2종,2,중형차,2,25,907,900100,호남선A,23,남천안 -> 천안JC,180,E
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,1,풍세상 -> 남천안,214,E
20220508,20220508,3종,3,대형차,3,25,904,510200,호남선A,2,광주 -> 장성,722,E
20220508,20220508,3종,3,대형차,3,25,904,510200,호남선A,3,장성 -> 장성JC,752,E
20220508,20220508,3종,3,대형차,3,25,904,510200,호남선A,4,장성JC -> 백양사,695,E
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,5,백양사 -> 내장산,686,E
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,6,내장산 -> 정읍,679,E
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,7,정읍 -> 태인,707,E
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,8,태인 -> 금산사,702,E
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,9,금산사 -> 김제,714,E
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,10,김제 -> 서전주,726,E
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,11,서전주 -> 전주,711,E
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,12,전주 -> 삼례,1062,E
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,13,삼례 -> 익산JC,1073,E
20220508,20220508,3종,3,대형차,3,25,927,810100,호남선A,14,익산JC -> 익산,1430,E
20220508,20220508,3종,3,대형차,3,25,927,810400,호남선A,15,익산 -> 논산JC,1492,E
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,16,연무 -> 서논산,533,E
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,17,서논산 -> 탄천,545,E
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,18,탄천 -> 남공주,547,E
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,19,남공주 -> 공주JC,561,E
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,20,공주JC -> 북공주JC,637,E
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,21,북공주JC -> 정안,693,E
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,22,정안 -> 남풍세,746,E
20220508,20220508,3종,3,대형차,3,25,907,900100,호남선A,23,남천안 -> 천안JC,799,E
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,1,풍세상 -> 남천안,121,E
20220508,20220508,4종,4,대형차,3,25,904,510200,호남선A,2,광주 -> 장성,193,E
20220508,20220508,4종,4,대형차,3,25,904,510200,호남선A,3,장성 -> 장성JC,276,E
20220508,20220508,4종,4,대형차,3,25,904,510200,호남선A,4,장성JC -> 백양사,295,E
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,5,백양사 -> 내장산,295,E
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,6,내장산 -> 정읍,295,E
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,7,정읍 -> 태인,345,E
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,8,태인 -> 금산사,375,E
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,9,금산사 -> 김제,379,E
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,10,김제 -> 서전주,415,E
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,11,서전주 -> 전주,416,E
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,12,전주 -> 삼례,456,E
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,13,삼례 -> 익산JC,468,E
20220508,20220508,4종,4,대형차,3,25,927,810100,호남선A,14,익산JC -> 익산,620,E
20220508,20220508,4종,4,대형차,3,25,927,810400,호남선A,15,익산 -> 논산JC,650,E
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,16,연무 -> 서논산,284,E
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,17,서논산 -> 탄천,265,E
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,18,탄천 -> 남공주,272,E
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,19,남공주 -> 공주JC,284,E
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,20,공주JC -> 북공주JC,433,E
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,21,북공주JC -> 정안,465,E
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,22,정안 -> 남풍세,448,E
20220508,20220508,4종,4,대형차,3,25,907,900100,호남선A,23,남천안 -> 천안JC,520,E
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,1,풍세상 -> 남천안,167,E
20220508,20220508,5종,5,대형차,3,25,904,510200,호남선A,2,광주 -> 장성,116,E
20220508,20220508,5종,5,대형차,3,25,904,510200,호남선A,3,장성 -> 장성JC,162,E
20220508,20220508,5종,5,대형차,3,25,904,510200,호남선A,4,장성JC -> 백양사,167,E
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,5,백양사 -> 내장산,162,E
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,6,내장산 -> 정읍,155,E
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,7,정읍 -> 태인,177,E
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,8,태인 -> 금산사,202,E
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,9,금산사 -> 김제,207,E
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,10,김제 -> 서전주,225,E
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,11,서전주 -> 전주,225,E
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,12,전주 -> 삼례,279,E
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,13,삼례 -> 익산JC,303,E
20220508,20220508,5종,5,대형차,3,25,927,810100,호남선A,14,익산JC -> 익산,616,E
20220508,20220508,5종,5,대형차,3,25,927,810400,호남선A,15,익산 -> 논산JC,712,E
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,16,연무 -> 서논산,329,E
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,17,서논산 -> 탄천,305,E
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,18,탄천 -> 남공주,307,E
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,19,남공주 -> 공주JC,346,E
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,20,공주JC -> 북공주JC,349,E
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,21,북공주JC -> 정안,379,E
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,22,정안 -> 남풍세,389,E
20220508,20220508,5종,5,대형차,3,25,907,900100,호남선A,23,남천안 -> 천안JC,410,E
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,1,풍세상 -> 남천안,363,E
20220508,20220508,6종,6,소형차,1,25,904,510200,호남선A,2,광주 -> 장성,817,E
20220508,20220508,6종,6,소형차,1,25,904,510200,호남선A,3,장성 -> 장성JC,809,E
20220508,20220508,6종,6,소형차,1,25,904,510200,호남선A,4,장성JC -> 백양사,671,E
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,5,백양사 -> 내장산,633,E
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,6,내장산 -> 정읍,635,E
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,7,정읍 -> 태인,717,E
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,8,태인 -> 금산사,746,E
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,9,금산사 -> 김제,788,E
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,10,김제 -> 서전주,814,E
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,11,서전주 -> 전주,820,E
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,12,전주 -> 삼례,953,E
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,13,삼례 -> 익산JC,1019,E
20220508,20220508,6종,6,소형차,1,25,927,810100,호남선A,14,익산JC -> 익산,1787,E
20220508,20220508,6종,6,소형차,1,25,927,810400,호남선A,15,익산 -> 논산JC,1882,E
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,16,연무 -> 서논산,815,E
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,17,서논산 -> 탄천,879,E
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,18,탄천 -> 남공주,885,E
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,19,남공주 -> 공주JC,928,E
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,20,공주JC -> 북공주JC,756,E
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,21,북공주JC -> 정안,975,E
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,22,정안 -> 남풍세,1098,E
20220508,20220508,6종,6,소형차,1,25,907,900100,호남선A,23,남천안 -> 천안JC,992,E
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,1,회덕JC -> 북대전,46054,S
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,2,북대전 -> 유성JC,42623,S
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,3,유성JC -> 유성,39877,S
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,4,유성 -> 서대전JC,33130,S
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,5,서대전JC -> 계룡,30781,S
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,6,계룡 -> 양촌,29144,S
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,7,양촌 -> 논산,28274,S
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,8,논산 -> 논산JC,25514,S
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,1,회덕JC -> 북대전,253,S
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,2,북대전 -> 유성JC,255,S
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,3,유성JC -> 유성,249,S
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,4,유성 -> 서대전JC,212,S
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,5,서대전JC -> 계룡,198,S
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,6,계룡 -> 양촌,181,S
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,7,양촌 -> 논산,179,S
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,8,논산 -> 논산JC,171,S
20220508,20220508,3종,3,대형차,3,27,927,810400,호남선지선,1,회덕JC -> 북대전,740,S
20220508,20220508,3종,3,대형차,3,27,927,810400,호남선지선,2,북대전 -> 유성JC,619,S
20220508,20220508,3종,3,대형차,3,27,927,810400,호남선지선,3,유성JC -> 유성,534,S
20220508,20220508,3종,3,대형차,3,27,927,810400,호남선지선,4,유성 -> 서대전JC,481,S
20220508,20220508,3종,3,대형차,3,27,927,810400,호남선지선,5,서대전JC -> 계룡,491,S
20220508,20220508,3종,3,대형차,3,27,927,810400,호남선지선,6,계룡 -> 양촌,469,S
20220508,20220508,3종,3,대형차,3,27,927,810400,호남선지선,7,양촌 -> 논산,466,S
20220508,20220508,3종,3,대형차,3,27,927,810400,호남선지선,8,논산 -> 논산JC,424,S
20220508,20220508,4종,4,대형차,3,27,927,810400,호남선지선,1,회덕JC -> 북대전,412,S
20220508,20220508,4종,4,대형차,3,27,927,810400,호남선지선,2,북대전 -> 유성JC,425,S
20220508,20220508,4종,4,대형차,3,27,927,810400,호남선지선,3,유성JC -> 유성,431,S
20220508,20220508,4종,4,대형차,3,27,927,810400,호남선지선,4,유성 -> 서대전JC,355,S
20220508,20220508,4종,4,대형차,3,27,927,810400,호남선지선,5,서대전JC -> 계룡,379,S
20220508,20220508,4종,4,대형차,3,27,927,810400,호남선지선,6,계룡 -> 양촌,342,S
20220508,20220508,4종,4,대형차,3,27,927,810400,호남선지선,7,양촌 -> 논산,342,S
20220508,20220508,4종,4,대형차,3,27,927,810400,호남선지선,8,논산 -> 논산JC,333,S
20220508,20220508,5종,5,대형차,3,27,927,810400,호남선지선,1,회덕JC -> 북대전,287,S
20220508,20220508,5종,5,대형차,3,27,927,810400,호남선지선,2,북대전 -> 유성JC,319,S
20220508,20220508,5종,5,대형차,3,27,927,810400,호남선지선,3,유성JC -> 유성,252,S
20220508,20220508,5종,5,대형차,3,27,927,810400,호남선지선,4,유성 -> 서대전JC,222,S
20220508,20220508,5종,5,대형차,3,27,927,810400,호남선지선,5,서대전JC -> 계룡,219,S
20220508,20220508,5종,5,대형차,3,27,927,810400,호남선지선,6,계룡 -> 양촌,205,S
20220508,20220508,5종,5,대형차,3,27,927,810400,호남선지선,7,양촌 -> 논산,205,S
20220508,20220508,5종,5,대형차,3,27,927,810400,호남선지선,8,논산 -> 논산JC,194,S
20220508,20220508,6종,6,소형차,1,27,927,810400,호남선지선,1,회덕JC -> 북대전,1884,S
20220508,20220508,6종,6,소형차,1,27,927,810400,호남선지선,2,북대전 -> 유성JC,1679,S
20220508,20220508,6종,6,소형차,1,27,927,810400,호남선지선,3,유성JC -> 유성,1544,S
20220508,20220508,6종,6,소형차,1,27,927,810400,호남선지선,4,유성 -> 서대전JC,1244,S
20220508,20220508,6종,6,소형차,1,27,927,810400,호남선지선,5,서대전JC -> 계룡,1151,S
20220508,20220508,6종,6,소형차,1,27,927,810400,호남선지선,6,계룡 -> 양촌,1074,S
20220508,20220508,6종,6,소형차,1,27,927,810400,호남선지선,7,양촌 -> 논산,1045,S
20220508,20220508,6종,6,소형차,1,27,927,810400,호남선지선,8,논산 -> 논산JC,908,S
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,1,논산JC -> 논산,37934,E
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,2,논산 -> 양촌,38785,E
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,3,양촌 -> 계룡,39973,E
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,4,계룡 -> 서대전JC,40959,E
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,5,서대전JC -> 유성,43213,E
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,6,유성 -> 유성JC,46280,E
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,7,유성JC -> 북대전,42166,E
20220508,20220508,1종,1,소형차,1,27,927,810400,호남선지선,8,북대전 -> 회덕JC,43519,E
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,1,논산JC -> 논산,196,E
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,2,논산 -> 양촌,213,E
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,3,양촌 -> 계룡,212,E
20220508,20220508,2종,2,중형차,2,27,927,810400,호남선지선,4,계룡 -> 서대전JC,223,E
