도로이름,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,경도,위도,상태
경부고속도로,2.02E+15,2019년 6월 28일 18시,금요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,1,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,23세,상해없음,승용,남,40세,경상,127.2256147,36.9142991,인근좌표
경부고속도로,2.02E+15,2019년 7월 5일 02시,금요일,충청북도 영동군 추풍령면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,상해없음,화물,남,37세,경상,127.9963181,36.22917521,인근좌표
경부고속도로,2.02E+15,2019년 7월 5일 16시,금요일,경상남도 양산시 하북면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,여,23세,경상,129.0936549,35.45664037,인근좌표
경부고속도로,2.02E+15,2019년 7월 11일 00시,목요일,경기도 성남시 분당구 금곡동,중상사고,0,3,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,화물,남,64세,상해없음,승용,여,27세,중상,127.0978395,37.35755633,인근좌표
경부고속도로,2.02E+15,2019년 7월 12일 10시,금요일,경기도 용인시 기흥구 공세동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,40세,경상,127.1122478,37.23813673,인근좌표
경부고속도로,2.02E+15,2019년 7월 13일 09시,토요일,충청북도 청주시 흥덕구 옥산면,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,남,45세,중상,127.3594268,36.68092518,인근좌표
경부고속도로,2.02E+15,2019년 7월 23일 07시,화요일,부산광역시 금정구 두구동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,남,55세,경상,129.1104212,35.28746139,인근좌표
경부고속도로,2.02E+15,2019년 7월 24일 03시,수요일,경기도 성남시 분당구 궁내동,경상사고,0,0,3,1,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,화물,남,38세,상해없음,승용,남,51세,경상,127.091827,37.37017734,인근좌표
경부고속도로,2.02E+15,2019년 7월 27일 16시,토요일,경기도 성남시 분당구 삼평동,경상사고,0,0,2,3,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,남,37세,경상,127.108895,37.40201103,인근좌표
경부고속도로,2.02E+15,2019년 7월 29일 21시,월요일,대전광역시 대덕구 신대동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,46세,상해없음,화물,남,51세,경상,127.415357,36.39330696,인근좌표
경부고속도로,2.02E+15,2019년 7월 31일 12시,수요일,경기도 용인시 기흥구 보라동,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,54세,상해없음,승용,여,53세,중상,127.112376,37.25606669,인근좌표
경부고속도로,2.02E+15,2019년 8월 4일 00시,일요일,경기도 평택시 월곡동,경상사고,0,0,2,1,차대차 - 추돌,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,화물,남,65세,부상신고,127.139852,37.02228982,인근좌표
경부고속도로,2.02E+15,2019년 8월 9일 13시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,62세,상해없음,승용,남,45세,경상,127.1643944,36.82567846,인근좌표
경부고속도로,2.02E+15,2019년 8월 10일 12시,토요일,대구광역시 동구 도동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,여,46세,경상,128.6668845,35.92587264,인근좌표
경부고속도로,2.02E+15,2019년 8월 12일 11시,월요일,부산광역시 금정구 구서동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,68세,상해없음,승용,남,43세,경상,129.0849547,35.25378751,인근좌표
경부고속도로,2.02E+15,2019년 8월 12일 11시,월요일,경기도 성남시 분당구 판교동,경상사고,0,0,4,2,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,화물,남,82세,부상신고,승용,남,18세,경상,127.0936883,37.39335145,인근좌표
경부고속도로,2.02E+15,2019년 8월 13일 16시,화요일,경기도 평택시 월곡동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,남,66세,중상,127.139852,37.02228982,인근좌표
경부고속도로,2.02E+15,2019년 8월 16일 05시,금요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,37세,상해없음,승용,남,24세,경상,127.0993414,37.28104801,인근좌표
경부고속도로,2.02E+15,2019년 8월 16일 17시,금요일,대구광역시 북구 금호동,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,사망,승용,남,30세,경상,128.525744,35.90473513,인근좌표
경부고속도로,2.02E+15,2019년 8월 17일 04시,토요일,대구광역시 동구 둔산동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,51세,상해없음,승용,남,27세,중상,128.6890896,35.90815253,인근좌표
경부고속도로,2.02E+15,2019년 8월 19일 23시,월요일,경상북도 김천시 남면,사망사고,1,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,사망,화물,남,30세,상해없음,128.2333585,36.10013391,인근좌표
경부고속도로,2.02E+15,2019년 8월 20일 12시,화요일,서울특별시 서초구 원지동,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,70세,상해없음,승용,남,60세,경상,127.0479721,37.44499174,인근좌표
경부고속도로,2.02E+15,2019년 8월 21일 13시,수요일,경기도 용인시 기흥구 공세동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,화물,남,57세,상해없음,승합,남,40세,경상,127.1122478,37.23813673,인근좌표
경부고속도로,2.02E+15,2019년 8월 21일 19시,수요일,경상북도 칠곡군 지천면,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,46세,상해없음,승용,남,49세,경상,128.4827257,35.96655654,인근좌표
경부고속도로,2.02E+15,2019년 8월 26일 11시,월요일,부산광역시 금정구 두구동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,승용,남,35세,경상,129.1104212,35.28746139,인근좌표
경부고속도로,2.02E+15,2019년 8월 27일 15시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,남,32세,상해없음,127.0840611,37.14008768,인근좌표
경부고속도로,2.02E+15,2019년 8월 28일 02시,수요일,대구광역시 동구 부동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,52세,중상,화물,남,64세,중상,128.6898521,35.89133611,인근좌표
경부고속도로,2.02E+15,2019년 8월 28일 12시,수요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,승용,여,34세,경상,127.1832118,37.00071006,인근좌표
경부고속도로,2.02E+15,2019년 8월 28일 20시,수요일,울산광역시 울주군 언양읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,51세,경상,129.1587376,35.58521245,인근좌표
경부고속도로,2.02E+15,2019년 8월 30일 15시,금요일,경기도 성남시 분당구 궁내동,경상사고,0,0,2,4,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,경상,승용,남,49세,경상,127.091827,37.37017734,인근좌표
경부고속도로,2.02E+15,2019년 8월 31일 12시,토요일,충청남도 천안시 동남구 수신면,경상사고,0,0,3,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,화물,남,53세,상해없음,승용,남,68세,경상,127.2864363,36.72405569,인근좌표
경부고속도로,2.02E+15,2019년 9월 2일 02시,월요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,46세,상해없음,화물,남,49세,경상,127.1914337,36.87689576,인근좌표
경부고속도로,2.02E+15,2019년 9월 3일 12시,화요일,충청남도 천안시 동남구 성남면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,51세,중상,화물,남,55세,경상,127.2325011,36.72908092,인근좌표
경부고속도로,2.02E+15,2019년 9월 4일 02시,수요일,울산광역시 울주군 삼남면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,화물,남,67세,경상,129.0886018,35.53092958,인근좌표
경부고속도로,2.02E+15,2019년 9월 4일 18시,수요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,여,52세,경상,127.1643944,36.82567846,인근좌표
경부고속도로,2.02E+15,2019년 9월 11일 11시,수요일,충청남도 천안시 동남구 구성동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,여,35세,경상,127.1705605,36.79706163,인근좌표
경부고속도로,2.02E+15,2019년 9월 12일 00시,목요일,충청남도 천안시 동남구 구성동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,52세,경상,127.1705605,36.79706163,인근좌표
경부고속도로,2.02E+15,2019년 9월 16일 10시,월요일,경기도 성남시 분당구 판교동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,29세,상해없음,승용,남,28세,경상,127.0936883,37.39335145,인근좌표
경부고속도로,2.02E+15,2019년 9월 17일 09시,화요일,경기도 성남시 분당구 삼평동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,45세,상해없음,승용,여,46세,중상,127.108895,37.40201103,인근좌표
경부고속도로,2.02E+15,2019년 9월 18일 20시,수요일,경기도 용인시 처인구 남사면,중상사고,0,1,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,경상,화물,남,53세,상해없음,127.1543602,37.13453934,인근좌표
경부고속도로,2.02E+15,2019년 9월 19일 17시,목요일,경기도 성남시 분당구 궁내동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,65세,상해없음,승용,남,31세,상해없음,127.091827,37.37017734,인근좌표
경부고속도로,2.02E+15,2019년 9월 22일 09시,일요일,경기도 용인시 기흥구 보라동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,화물,남,59세,상해없음,승용,남,36세,경상,127.112376,37.25606669,인근좌표
경부고속도로,2.02E+15,2019년 9월 23일 21시,월요일,경기도 용인시 수지구 죽전동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,26세,경상,127.1225318,37.32905336,인근좌표
경부고속도로,2.02E+15,2019년 9월 28일 09시,토요일,서울특별시 서초구 원지동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,여,41세,경상,127.0479721,37.44499174,인근좌표
경부고속도로,2.02E+15,2019년 9월 28일 18시,토요일,대구광역시 북구 금호동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,여,29세,중상,128.525744,35.90473513,인근좌표
경부고속도로,2.02E+15,2019년 9월 29일 11시,일요일,경기도 용인시 기흥구 공세동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,30세,상해없음,승용,남,36세,경상,127.1122478,37.23813673,인근좌표
경부고속도로,2.02E+15,2019년 10월 1일 06시,화요일,대전광역시 대덕구 목상동,사망사고,2,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,50세,상해없음,화물,남,60세,중상,127.4135672,36.44603733,인근좌표
경부고속도로,2.02E+15,2019년 10월 7일 12시,월요일,경기도 성남시 분당구 판교동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,61세,상해없음,화물,남,33세,경상,127.0936883,37.39335145,인근좌표
경부고속도로,2.02E+15,2019년 10월 9일 03시,수요일,경기도 평택시 진위면,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,사망,화물,남,63세,경상,127.0807195,37.11011987,인근좌표
경부고속도로,2.02E+15,2019년 10월 10일 01시,목요일,충청북도 청주시 서원구 남이면,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,61세,중상,,,,,127.4223057,36.56619491,인근좌표
경부고속도로,2.02E+15,2019년 10월 11일 04시,금요일,경기도 용인시 기흥구 공세동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,33세,상해없음,화물,남,64세,경상,127.1122478,37.23813673,인근좌표
경부고속도로,2.02E+15,2019년 10월 12일 14시,토요일,경상북도 김천시 아포읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,승용,여,45세,중상,128.2349373,36.1497397,인근좌표
경부고속도로,2.02E+15,2019년 10월 18일 04시,금요일,경기도 용인시 처인구 남사면,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,안개,단일로 - 기타,화물,남,52세,상해없음,특수,남,38세,경상,127.1543602,37.13453934,인근좌표
경부고속도로,2.02E+15,2019년 10월 19일 10시,토요일,대구광역시 북구 금호동,경상사고,0,0,2,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,남,37세,경상,128.525744,35.90473513,인근좌표
경부고속도로,2.02E+15,2019년 10월 22일 15시,화요일,경기도 용인시 기흥구 공세동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,남,57세,중상,127.1122478,37.23813673,인근좌표
경부고속도로,2.02E+15,2019년 10월 22일 17시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,남,42세,경상,127.0840611,37.14008768,인근좌표
경부고속도로,2.02E+15,2019년 10월 25일 01시,금요일,충청북도 청주시 서원구 남이면,사망사고,1,0,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,38세,사망,화물,남,59세,상해없음,127.4223057,36.56619491,인근좌표
경부고속도로,2.02E+15,2019년 10월 25일 05시,금요일,경기도 용인시 수지구 죽전동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,51세,상해없음,화물,남,42세,경상,127.1225318,37.32905336,인근좌표
경부고속도로,2.02E+15,2019년 10월 25일 15시,금요일,울산광역시 울주군 언양읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,70세,경상,승용,남,51세,경상,129.1587376,35.58521245,인근좌표
경부고속도로,2.02E+15,2019년 10월 26일 12시,토요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,47세,경상,127.1130955,37.26541252,인근좌표
경부고속도로,2.02E+15,2019년 10월 29일 03시,화요일,경상북도 칠곡군 지천면,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,38세,중상,화물,남,61세,중상,128.4827257,35.96655654,인근좌표
경부고속도로,2.02E+15,2019년 10월 30일 19시,수요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,여,29세,경상,127.0840611,37.14008768,인근좌표
경부고속도로,2.02E+15,2019년 10월 30일 20시,수요일,경기도 성남시 분당구 궁내동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,61세,경상,127.091827,37.37017734,인근좌표
경부고속도로,2.02E+15,2019년 10월 31일 10시,목요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,25세,경상,승용,여,55세,상해없음,127.1130955,37.26541252,인근좌표
경부고속도로,2.02E+15,2019년 11월 1일 00시,금요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,여,49세,경상,127.088547,37.17264139,인근좌표
경부고속도로,2.02E+15,2019년 11월 2일 09시,토요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,남,34세,경상,127.146979,37.04738111,인근좌표
경부고속도로,2.02E+15,2019년 11월 2일 12시,토요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,남,37세,경상,127.1130955,37.26541252,인근좌표
경부고속도로,2.02E+15,2019년 11월 5일 01시,화요일,대구광역시 동구 불로동,중상사고,0,3,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,중상,화물,남,24세,중상,128.6336752,35.90568773,인근좌표
경부고속도로,2.02E+15,2019년 11월 5일 01시,화요일,대구광역시 동구 불로동,사망사고,1,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,경상,화물,남,40세,사망,128.6336752,35.90568773,인근좌표
경부고속도로,2.02E+15,2019년 11월 5일 09시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 추돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,화물,남,49세,경상,127.0840611,37.14008768,인근좌표
경부고속도로,2.02E+15,2019년 11월 7일 16시,목요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,남,36세,경상,127.1130955,37.26541252,인근좌표
경부고속도로,2.02E+15,2019년 11월 9일 17시,토요일,경기도 성남시 분당구 삼평동,중상사고,0,1,2,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,남,37세,경상,127.108895,37.40201103,인근좌표
경부고속도로,2.02E+15,2019년 11월 13일 08시,수요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,여,49세,경상,127.0993414,37.28104801,인근좌표
경부고속도로,2.02E+15,2019년 11월 14일 17시,목요일,충청북도 청주시 서원구 현도면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승용,여,34세,경상,127.4341543,36.49561819,인근좌표
경부고속도로,2.02E+15,2019년 11월 15일 00시,금요일,경상남도 양산시 다방동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,22세,상해없음,화물,남,39세,경상,129.0465537,35.33232345,인근좌표
경부고속도로,2.02E+15,2019년 11월 17일 12시,일요일,경기도 평택시 청룡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,기타불명,미분류,기타불명,승용,남,33세,경상,127.1227996,37.0253087,인근좌표
경부고속도로,2.02E+15,2019년 11월 18일 15시,월요일,충청남도 천안시 동남구 수신면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,남,37세,경상,127.2864363,36.72405569,인근좌표
경부고속도로,2.02E+15,2019년 11월 21일 13시,목요일,경상북도 구미시 선기동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,60세,중상,128.3044181,36.13494521,인근좌표
경부고속도로,2.02E+15,2019년 11월 21일 19시,목요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,남,47세,경상,127.0840611,37.14008768,인근좌표
경부고속도로,2.02E+15,2019년 11월 22일 17시,금요일,경기도 평택시 월곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,25세,경상,127.139852,37.02228982,인근좌표
경부고속도로,2.02E+15,2019년 11월 25일 05시,월요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,42세,기타불명,승용,남,46세,경상,127.0993414,37.28104801,인근좌표
경부고속도로,2.02E+15,2019년 11월 26일 10시,화요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,기타불명,승용,여,53세,경상,127.0993414,37.28104801,인근좌표
경부고속도로,2.02E+15,2019년 11월 26일 11시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,화물,남,51세,경상,127.0840611,37.14008768,인근좌표
경부고속도로,2.02E+15,2019년 11월 26일 15시,화요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,여,33세,경상,127.1834881,36.83753276,인근좌표
경부고속도로,2.02E+15,2019년 12월 1일 12시,일요일,충청북도 청주시 흥덕구 석소동,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,72세,상해없음,승용,남,27세,중상,127.3815476,36.62167417,인근좌표
경부고속도로,2.02E+15,2019년 12월 1일 16시,일요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,57세,상해없음,승용,남,43세,경상,127.1834881,36.83753276,인근좌표
경부고속도로,2.02E+15,2019년 12월 2일 16시,월요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,남,35세,경상,127.1130955,37.26541252,인근좌표
경부고속도로,2.02E+15,2019년 12월 9일 11시,월요일,대구광역시 북구 금호동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,기타불명,승용,남,35세,경상,128.525744,35.90473513,인근좌표
경부고속도로,2.02E+15,2019년 12월 9일 12시,월요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,34세,상해없음,화물,남,36세,경상,127.088547,37.17264139,인근좌표
경부고속도로,2.02E+15,2019년 12월 10일 02시,화요일,경상북도 경주시 건천읍,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,중상,화물,남,37세,상해없음,129.0879358,35.83788534,인근좌표
경부고속도로,2.02E+15,2019년 12월 10일 13시,화요일,경상북도 김천시 아포읍,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,중상,화물,남,83세,경상,128.2349373,36.1497397,인근좌표
경부고속도로,2.02E+15,2019년 12월 13일 05시,금요일,충청북도 청주시 흥덕구 옥산면,사망사고,1,0,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,사망,화물,남,60세,상해없음,127.3594268,36.68092518,인근좌표
경부고속도로,2.02E+15,2019년 12월 20일 10시,금요일,울산광역시 울주군 언양읍,중상사고,0,3,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,중상,승용,여,44세,중상,129.1587376,35.58521245,인근좌표
경부고속도로,2.02E+15,2019년 12월 20일 13시,금요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,남,50세,경상,127.088547,37.17264139,인근좌표
경부고속도로,2.02E+15,2019년 12월 24일 17시,화요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,화물,남,59세,경상,127.088547,37.17264139,인근좌표
경부고속도로,2.02E+15,2019년 12월 24일 20시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,남,33세,경상,127.0840611,37.14008768,인근좌표
경부고속도로,2.02E+15,2019년 12월 26일 13시,목요일,경상북도 경주시 내남면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,승용,남,20세,경상,129.175409,35.75073347,인근좌표
경부고속도로,2.02E+15,2019년 12월 27일 03시,금요일,경상남도 양산시 상북면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,38세,상해없음,화물,남,49세,경상,129.0448657,35.42717875,인근좌표
